Date,Open,High,Low,Close,Adj Close,Volume
1994-05-23,10.937500,11.375000,10.750000,11.000000,6.783199,6264000
1994-05-30,10.937500,11.125000,10.750000,11.000000,6.783199,4007600
1994-06-06,11.125000,11.187500,10.625000,10.812500,6.667577,3188800
1994-06-13,10.750000,11.250000,10.625000,10.687500,6.590494,3938200
1994-06-20,10.562500,10.687500,9.750000,9.750000,6.012382,7184000
1994-06-27,9.937500,10.312500,9.812500,10.125000,6.243629,3595600
1994-07-04,10.187500,10.437500,9.875000,10.125000,6.243629,3787400
1994-07-11,10.187500,10.687500,9.500000,9.812500,6.050922,10828600
1994-07-18,9.875000,10.312500,9.812500,10.312500,6.359249,7249800
1994-07-25,10.312500,10.312500,9.875000,10.187500,6.282168,3074600
1994-08-01,10.062500,10.125000,9.500000,9.500000,5.858219,4390600
1994-08-08,9.625000,10.187500,9.375000,10.125000,6.243629,7832400
1994-08-15,10.000000,10.062500,9.625000,9.875000,6.089464,5423400
1994-08-22,10.250000,10.437500,10.000000,10.312500,6.359249,8587600
1994-08-29,10.312500,11.625000,10.312500,11.375000,7.014445,15831200
1994-09-05,11.250000,11.687500,11.250000,11.625000,7.168609,7633200
1994-09-12,11.562500,11.750000,11.250000,11.562500,7.130066,5495800
1994-09-19,11.625000,11.812500,10.875000,11.125000,6.860283,5617000
1994-09-26,11.125000,11.500000,11.000000,11.500000,7.091526,3072200
1994-10-03,11.375000,11.437500,10.812500,10.937500,6.744659,5021200
1994-10-10,10.937500,11.375000,10.875000,11.187500,6.898823,4389000
1994-10-17,11.187500,11.250000,10.312500,10.375000,6.397789,5010200
1994-10-24,10.375000,10.375000,10.000000,10.250000,6.320712,8356000
1994-10-31,10.250000,10.437500,9.875000,10.000000,6.166545,8087800
1994-11-07,10.000000,10.750000,9.937500,10.312500,6.359249,10247400
1994-11-14,10.375000,10.375000,9.875000,10.000000,6.166545,9411800
1994-11-21,10.000000,10.000000,9.562500,9.625000,5.935298,4565600
1994-11-28,9.625000,10.250000,9.625000,9.750000,6.012382,16014800
1994-12-05,9.750000,9.750000,9.000000,9.187500,5.665514,8007400
1994-12-12,9.187500,9.562500,9.062500,9.437500,5.819678,10872400
1994-12-19,9.500000,9.875000,9.312500,9.500000,5.858219,12226600
1994-12-26,9.500000,9.750000,9.187500,9.625000,5.935298,5582400
1995-01-02,9.687500,9.812500,9.312500,9.437500,5.819678,7667400
1995-01-09,9.437500,9.437500,8.937500,9.062500,5.588431,6449200
1995-01-16,9.125000,9.625000,9.000000,9.375000,5.781136,7458800
1995-01-23,9.312500,9.562500,9.250000,9.312500,5.742596,3982800
1995-01-30,9.312500,9.875000,9.250000,9.812500,6.050922,9428400
1995-02-06,9.875000,10.812500,9.812500,10.812500,6.667577,15987800
1995-02-13,11.000000,11.312500,10.687500,10.750000,6.629036,16011800
1995-02-20,10.812500,11.062500,10.687500,10.781250,6.648307,8343800
1995-02-27,10.625000,11.375000,10.625000,11.187500,6.898823,10990800
1995-03-06,11.000000,11.125000,10.375000,10.437500,6.436334,7705600
1995-03-13,10.500000,11.125000,10.375000,11.000000,6.783199,8228000
1995-03-20,10.875000,11.312500,10.750000,11.250000,6.937364,9897200
1995-03-27,11.187500,11.562500,11.000000,11.062500,6.821740,10264600
1995-04-03,11.125000,11.187500,10.750000,10.812500,6.667577,6406000
1995-04-10,10.812500,11.062500,10.562500,10.625000,6.551952,6419600
1995-04-17,10.625000,10.687500,10.375000,10.625000,6.551952,6231800
1995-04-24,10.625000,10.625000,10.250000,10.562500,6.513412,6079400
1995-05-01,10.500000,10.937500,10.437500,10.812500,6.667577,5619200
1995-05-08,10.750000,11.187500,10.500000,11.125000,6.860283,11379800
1995-05-15,11.250000,11.250000,10.625000,10.812500,6.667577,9727600
1995-05-22,10.812500,11.125000,10.687500,11.000000,6.783199,5518800
1995-05-29,10.937500,12.000000,10.937500,11.937500,7.361313,13456400
1995-06-05,11.812500,12.562500,11.750000,12.125000,7.476936,13844600
1995-06-12,12.250000,13.312500,12.187500,13.125000,8.093590,17394800
1995-06-19,13.062500,13.125000,12.625000,13.000000,8.016509,8274600
1995-06-26,12.937500,13.000000,12.500000,12.875000,7.939428,4477200
1995-07-03,12.875000,13.437500,12.437500,13.375000,8.247752,7556800
1995-07-10,13.375000,14.000000,13.375000,13.875000,8.556081,11451200
1995-07-17,13.875000,14.062500,13.500000,13.937500,8.594625,7156000
1995-07-24,13.937500,14.062500,13.750000,13.937500,8.594625,8510200
1995-07-31,14.000000,14.625000,14.000000,14.312500,8.825869,10730600
1995-08-07,14.375000,15.062500,14.312500,14.812500,9.134194,9910600
1995-08-14,14.875000,14.875000,13.687500,14.250000,8.787327,24884000
1995-08-21,14.187500,14.375000,13.437500,13.562500,8.363379,11655600
1995-08-28,13.750000,13.875000,13.437500,13.687500,8.440454,6236000
1995-09-04,13.812500,14.250000,13.500000,14.125000,8.710251,5335400
1995-09-11,14.125000,14.812500,14.125000,14.437500,8.902949,7835800
1995-09-18,14.437500,14.437500,13.687500,13.812500,8.517542,8037600
1995-09-25,13.937500,14.375000,13.812500,14.187500,8.748788,7367400
1995-10-02,14.312500,14.500000,13.875000,14.187500,8.748788,10509600
1995-10-09,14.062500,14.625000,13.812500,13.812500,8.517542,7693200
1995-10-16,13.812500,14.000000,13.062500,13.187500,8.132133,10682800
1995-10-23,13.250000,13.250000,12.250000,12.687500,7.823804,11518400
1995-10-30,12.625000,13.687500,12.562500,13.687500,8.440454,17291800
1995-11-06,13.687500,14.500000,13.437500,14.375000,8.864410,34154000
1995-11-13,14.437500,14.625000,14.250000,14.437500,8.902949,9842800
1995-11-20,14.500000,14.875000,14.250000,14.312500,8.825869,9535200
1995-11-27,14.312500,14.562500,14.125000,14.312500,8.825869,6996200
1995-12-04,14.187500,14.187500,13.812500,13.937500,8.594625,6030200
1995-12-11,14.062500,14.125000,13.625000,13.750000,8.478999,10456200
1995-12-18,13.625000,13.687500,13.062500,13.187500,8.132133,12949400
1995-12-25,13.250000,13.750000,13.187500,13.625000,8.401916,7488200
1996-01-01,13.750000,14.375000,13.750000,13.875000,8.556081,7523200
1996-01-08,13.812500,14.000000,13.562500,13.875000,8.556081,4926000
1996-01-15,13.750000,13.812500,12.500000,12.875000,7.939428,11051200
1996-01-22,12.937500,13.500000,12.687500,12.937500,7.977965,9718600
1996-01-29,12.937500,13.562500,12.875000,13.250000,8.170670,14287000
1996-02-05,13.187500,13.937500,13.062500,13.875000,8.556081,15423400
1996-02-12,13.812500,14.125000,13.750000,13.875000,8.556081,15772200
1996-02-19,13.687500,15.187500,13.625000,15.125000,9.326898,12775400
1996-02-26,14.937500,15.812500,14.875000,15.625000,9.635224,17631200
1996-03-04,15.687500,17.062500,15.687500,16.062500,9.905014,23979000
1996-03-11,16.000000,17.000000,15.906250,16.437500,10.136259,16022200
