Date,Open,High,Low,Close,Adj Close,Volume
1985-11-25,4.747475,4.915825,4.747475,4.814815,1.499364,134000
1985-12-02,4.915825,5.151515,4.915825,5.050505,1.572759,852600
1985-12-09,5.050505,5.151515,5.000000,5.050505,1.572759,193400
1985-12-16,5.050505,5.050505,4.848485,4.848485,1.509848,279600
1985-12-23,4.848485,4.915825,4.747475,4.747475,1.478394,384800
1985-12-30,4.747475,4.915825,4.747475,4.915825,1.530819,305000
1986-01-06,4.915825,5.000000,4.797980,4.949495,1.541304,188200
1986-01-13,4.898990,4.915825,4.848485,4.848485,1.509848,154000
1986-01-20,4.848485,5.050505,4.814815,5.050505,1.572759,522200
1986-01-27,5.050505,5.319865,5.000000,5.319865,1.656640,855200
1986-02-03,5.319865,5.336700,5.218855,5.252525,1.635669,210800
1986-02-10,5.252525,5.387206,5.252525,5.252525,1.635669,596800
1986-02-17,5.252525,5.353535,5.252525,5.353535,1.681787,116600
1986-02-24,5.353535,5.791246,5.303030,5.791246,1.819291,800600
1986-03-03,5.791246,5.858586,5.723906,5.858586,1.840445,1529200
1986-03-10,5.858586,5.858586,5.723906,5.723906,1.798137,176600
1986-03-17,5.723906,5.858586,5.656566,5.690236,1.787559,205200
1986-03-24,5.690236,5.791246,5.690236,5.791246,1.819291,145000
1986-03-31,5.791246,6.161616,5.690236,6.127946,1.925064,1185000
1986-04-07,6.127946,6.127946,5.993266,6.127946,1.925064,1639400
1986-04-14,6.127946,6.313131,5.993266,6.228956,1.956795,2185000
1986-04-21,6.228956,6.481482,6.195286,6.262626,1.967373,2154800
1986-04-28,6.363636,6.734007,6.363636,6.447812,2.025547,2847800
1986-05-05,6.447812,6.498316,6.363636,6.498316,2.041414,419200
1986-05-12,6.481482,6.498316,6.329967,6.498316,2.041414,745400
1986-05-19,6.498316,6.767677,6.414141,6.734007,2.115454,3764800
1986-05-26,6.734007,7.407407,6.683502,7.407407,2.343513,3144600
1986-06-02,7.407407,7.491582,7.323232,7.323232,2.316882,1006000
1986-06-09,7.323232,7.407407,6.885522,7.053872,2.231664,928400
1986-06-16,7.053872,7.390573,7.003367,7.390573,2.338187,441400
1986-06-23,7.390573,7.508418,7.289562,7.323232,2.316882,844200
1986-06-30,7.323232,7.407407,7.323232,7.323232,2.316882,257600
1986-07-07,7.323232,7.407407,7.104377,7.289562,2.306231,178200
1986-07-14,7.289562,7.289562,7.138047,7.255892,2.295578,422400
1986-07-21,7.255892,7.255892,7.070707,7.138047,2.258295,615000
1986-07-28,7.070707,7.138047,6.885522,6.936027,2.194381,293600
1986-08-04,6.936027,6.936027,6.683502,6.818182,2.157098,692800
1986-08-11,6.767677,6.767677,6.616162,6.734007,2.130467,897400
1986-08-18,6.734007,6.902357,6.683502,6.902357,2.201427,1114800
1986-08-25,6.902357,7.205387,6.885522,7.138047,2.276598,425400
1986-09-01,7.138047,7.205387,7.053872,7.138047,2.276598,1291000
1986-09-08,7.138047,7.138047,6.683502,6.683502,2.131627,3139400
1986-09-15,6.683502,6.734007,6.616162,6.683502,2.131627,1033800
1986-09-22,6.683502,6.734007,6.632997,6.683502,2.131627,520000
1986-09-29,6.683502,6.700337,6.565657,6.565657,2.094042,87000
1986-10-06,6.565657,6.632997,6.329967,6.329967,2.018870,1391200
1986-10-13,6.329967,6.531987,6.161616,6.531987,2.083303,1423200
1986-10-20,6.531987,6.632997,6.481482,6.498316,2.072564,303600
1986-10-27,6.531987,6.616162,6.481482,6.531987,2.083303,397600
1986-11-03,6.498316,6.498316,6.414141,6.498316,2.072564,553800
1986-11-10,6.498316,6.531987,6.414141,6.430976,2.051086,1184400
1986-11-17,6.430976,6.481482,6.363636,6.414141,2.062998,292400
1986-11-24,6.414141,6.531987,6.414141,6.531987,2.100900,2052800
1986-12-01,6.498316,6.565657,6.481482,6.565657,2.111730,1048200
1986-12-08,6.565657,6.616162,6.498316,6.565657,2.111730,586200
1986-12-15,6.565657,6.616162,6.481482,6.531987,2.100900,388200
1986-12-22,6.531987,6.616162,6.430976,6.531987,2.100900,264800
1986-12-29,6.616162,6.885522,6.565657,6.885522,2.214610,703400
1987-01-05,6.885522,7.138047,6.835017,7.053872,2.268756,510400
1987-01-12,7.053872,7.138047,6.902357,6.936027,2.230854,1177200
1987-01-19,6.969697,7.138047,6.936027,6.936027,2.230854,702400
1987-01-26,6.936027,7.171717,6.936027,7.171717,2.306660,1635800
1987-02-02,7.171717,7.508418,7.138047,7.424242,2.387878,2458600
1987-02-09,7.424242,7.441077,7.289562,7.323232,2.355391,523000
1987-02-16,7.323232,7.441077,7.289562,7.424242,2.423209,1483600
1987-02-23,7.424242,7.828283,7.340067,7.710438,2.516622,2541000
1987-03-02,7.744108,7.845118,7.744108,7.794613,2.544097,284800
1987-03-09,7.794613,7.845118,7.676768,7.744108,2.527612,367400
1987-03-16,7.710438,7.710438,7.592593,7.643098,2.494643,655400
1987-03-23,7.643098,7.676768,7.592593,7.676768,2.505631,264200
1987-03-30,7.676768,7.676768,7.592593,7.643098,2.494643,371400
1987-04-06,7.643098,7.794613,7.609427,7.643098,2.494643,245000
1987-04-13,7.643098,7.693603,7.441077,7.542088,2.461674,1811400
1987-04-20,7.542088,7.609427,7.323232,7.390573,2.412220,450000
1987-04-27,7.390573,7.407407,7.340067,7.340067,2.395736,522800
1987-05-04,7.340067,7.407407,7.323232,7.340067,2.395736,568600
1987-05-11,7.340067,7.390573,7.205387,7.205387,2.351777,916800
1987-05-18,7.205387,7.289562,6.936027,6.936027,2.297906,713800
1987-05-25,6.936027,7.171717,6.936027,7.171717,2.375990,236800
1987-06-01,7.171717,7.390573,7.104377,7.323232,2.426186,309200
1987-06-08,7.323232,7.407407,7.323232,7.340067,2.431764,127800
1987-06-15,7.340067,7.441077,7.340067,7.390573,2.448496,383000
1987-06-22,7.491582,7.609427,7.407407,7.491582,2.481961,327400
1987-06-29,7.491582,7.609427,7.441077,7.609427,2.521003,446800
1987-07-06,7.609427,7.676768,7.592593,7.609427,2.521003,618000
1987-07-13,7.609427,7.643098,7.289562,7.441077,2.465230,651800
1987-07-20,7.441077,7.457912,7.340067,7.390573,2.448496,942000
1987-07-27,7.390573,7.407407,7.289562,7.407407,2.454074,1398600
1987-08-03,7.407407,7.609427,7.390573,7.609427,2.521003,144000
1987-08-10,7.609427,7.946128,7.592593,7.845118,2.599087,703600
1987-08-17,7.845118,7.946128,7.845118,7.878788,2.650203,237200
1987-08-24,7.878788,8.013468,7.878788,7.929293,2.667192,177000
1987-08-31,7.929293,7.946128,7.710438,7.710438,2.593575,374400
1987-09-07,7.676768,7.676768,7.441077,7.508418,2.525621,179600
1987-09-14,7.508418,7.609427,7.491582,7.508418,2.525621,536600
1987-09-21,7.508418,7.609427,7.407407,7.592593,2.553935,775000
1987-09-28,7.592593,7.592593,7.491582,7.508418,2.525621,318200
1987-10-05,7.508418,7.710438,7.508418,7.643098,2.570923,419000
1987-10-12,7.643098,7.676768,7.340067,7.441077,2.502970,610800
